date,province,region,metric,value
1/1/2020,Sing Buri ,central,no_tourist_all,43540
1/1/2020,Nonthaburi ,central,no_tourist_all,308136
1/1/2020,Nakhon Si Thammarat ,south,no_tourist_all,353316
1/1/2020,Yala ,south,no_tourist_all,49911
1/1/2020,Pattani ,south,no_tourist_all,20886
1/1/2020,Chumphon ,south,no_tourist_all,115989
1/1/2020,Ranong ,south,no_tourist_all,106008
1/1/2020,Trang ,south,no_tourist_all,165681
1/1/2020,Phatthalung ,south,no_tourist_all,121873
1/1/2020,Phuket ,south,no_tourist_all,1722034
1/1/2020,Sa Kaeo ,east,no_tourist_all,193291
1/1/2020,Rayong ,east,no_tourist_all,617597
1/1/2020,Prachinburi ,east,no_tourist_all,168750
1/1/2020,Nakhon Nayok ,east,no_tourist_all,265162
1/1/2020,Trat ,east,no_tourist_all,198359
1/1/2020,Chanthaburi ,east,no_tourist_all,300501
1/1/2020,Chonburi ,east,no_tourist_all,1585782
1/1/2020,Prachuap Khiri Khan ,central,no_tourist_all,576227
1/1/2020,Phetchaburi ,central,no_tourist_all,654478
1/1/2020,Suphan Buri ,central,no_tourist_all,223794
1/1/2020,Samut Songkhram ,central,no_tourist_all,190391
1/1/2020,Kanchanaburi ,central,no_tourist_all,770371
1/1/2020,Ratchaburi ,central,no_tourist_all,239500
1/1/2020,Chachoengsao ,east,no_tourist_all,268543
1/1/2020,Samut Sakhon ,central,no_tourist_all,101472
1/1/2020,Samut Prakan ,central,no_tourist_all,399020
1/1/2020,Pathum Thani ,central,no_tourist_all,238331
1/1/2020,Ang Thong ,central,no_tourist_all,97978
1/1/2020,Prachinburi ,east,ratio_tourist_stay,67.12
1/1/2020,Rayong ,east,ratio_tourist_stay,65.73
1/1/2020,Sa Kaeo ,east,ratio_tourist_stay,49.25
1/1/2020,Nan ,north,ratio_tourist_stay,82.98
1/1/2020,Kalasin ,east_northeast,ratio_tourist_stay,50.42
1/1/2020,Khon Kaen ,east_northeast,ratio_tourist_stay,57.25
1/1/2020,Chaiyaphum ,east_northeast,ratio_tourist_stay,61.26
1/1/2020,Nakhon Phanom ,east_northeast,ratio_tourist_stay,63.13
1/1/2020,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,73.36
1/1/2020,Buriram ,east_northeast,ratio_tourist_stay,65.4
1/1/2020,Maha Sarakham ,east_northeast,ratio_tourist_stay,54.73
1/1/2020,Mukdahan ,east_northeast,ratio_tourist_stay,61.12
1/1/2020,Roi Et ,east_northeast,ratio_tourist_stay,58.69
1/1/2020,Loei ,east_northeast,ratio_tourist_stay,72.31
1/1/2020,Sisaket ,south,ratio_tourist_stay,65.69
1/1/2020,Surin ,east_northeast,ratio_tourist_stay,58.12
1/1/2020,Nong Khai ,east_northeast,ratio_tourist_stay,70.08
1/1/2020,Bueng Kan ,east_northeast,ratio_tourist_stay,72.86
1/1/2020,Udon Thani ,east_northeast,ratio_tourist_stay,83.19
1/1/2020,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,71.5
1/1/2020,Sakon Nakhon ,east_northeast,ratio_tourist_stay,64.41
1/1/2020,Yasothon ,east_northeast,ratio_tourist_stay,50.85
1/1/2020,Amnat Charoen ,east_northeast,ratio_tourist_stay,58.36
1/1/2020,Nong Bua Lamphu ,east_northeast,no_tourist_stay,12416
1/1/2020,Bangkok,central,revenue_thai,31137650000
1/1/2020,Lopburi ,central,revenue_thai,408580000
1/1/2020,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,53.36
1/1/2020,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,66.07
1/1/2020,Sukhothai ,north,ratio_tourist_stay,66.86
1/1/2020,Uthai Thani ,north,ratio_tourist_stay,49.78
1/1/2020,Uttaradit ,north,ratio_tourist_stay,60.58
1/1/2020,Mae Hong Son ,north,ratio_tourist_stay,69.36
1/1/2020,Phuket ,south,ratio_tourist_stay,87.71
1/1/2020,Phatthalung ,south,ratio_tourist_stay,67.53
1/1/2020,Trang ,south,ratio_tourist_stay,67.6
1/1/2020,Ranong ,south,ratio_tourist_stay,52.8
1/1/2020,Chumphon ,south,ratio_tourist_stay,58.98
1/1/2020,Pattani ,south,ratio_tourist_stay,45.72
1/1/2020,Yala ,south,ratio_tourist_stay,48.36
1/1/2020,Nakhon Si Thammarat ,south,ratio_tourist_stay,56.04
1/1/2020,Narathiwat ,south,ratio_tourist_stay,60.39
1/1/2020,Krabi ,south,ratio_tourist_stay,79.51
1/1/2020,Songkhla ,south,ratio_tourist_stay,82.05
1/1/2020,Phang Nga ,south,ratio_tourist_stay,85.24
1/1/2020,Narathiwat ,south,no_tourist_all,61030
1/1/2020,Surat Thani ,south,ratio_tourist_stay,69.1
1/1/2020,Kamphaeng Phet ,north,ratio_tourist_stay,53.72
1/1/2020,Chiang Rai ,north,ratio_tourist_stay,78.3
1/1/2020,Chiang Mai ,north,ratio_tourist_stay,85.32
1/1/2020,Phichit ,north,ratio_tourist_stay,54.08
1/1/2020,Nakhon Sawan ,north,ratio_tourist_stay,61.79
1/1/2020,Tak ,north,ratio_tourist_stay,75.73
1/1/2020,Phitsanulok ,north,ratio_tourist_stay,69.01
1/1/2020,Phayao ,north,ratio_tourist_stay,66.44
1/1/2020,Phetchabun ,north,ratio_tourist_stay,72.11
1/1/2020,Phrae ,north,ratio_tourist_stay,69.13
1/1/2020,Lampang ,north,ratio_tourist_stay,72.29
1/1/2020,Lamphun ,north,ratio_tourist_stay,60.46
1/1/2020,Satun ,south,ratio_tourist_stay,72.77
1/1/2020,Krabi ,south,no_tourist_all,567726
1/1/2020,Bangkok,central,no_tourist_all,6046765
1/1/2020,Phang Nga ,south,no_tourist_all,499591
1/1/2020,Khon Kaen ,east_northeast,no_tourist_all,521419
1/1/2020,Chaiyaphum ,east_northeast,no_tourist_all,130777
1/1/2020,Nakhon Phanom ,east_northeast,no_tourist_all,101079
1/1/2020,Nakhon Ratchasima ,east_northeast,no_tourist_all,985403
1/1/2020,Buriram ,east_northeast,no_tourist_all,159289
1/1/2020,Maha Sarakham ,east_northeast,no_tourist_all,62442
1/1/2020,Mukdahan ,east_northeast,no_tourist_all,194247
1/1/2020,Kalasin ,east_northeast,no_tourist_all,56432
1/1/2020,Roi Et ,east_northeast,no_tourist_all,84003
1/1/2020,Sisaket ,south,no_tourist_all,183945
1/1/2020,Surin ,east_northeast,no_tourist_all,121634
1/1/2020,Nong Khai ,east_northeast,no_tourist_all,261226
1/1/2020,Bueng Kan ,east_northeast,no_tourist_all,66078
1/1/2020,Udon Thani ,east_northeast,no_tourist_all,285057
1/1/2020,Sakon Nakhon ,east_northeast,no_tourist_all,113762
1/1/2020,Songkhla ,south,no_tourist_all,827668
1/1/2020,Loei ,east_northeast,no_tourist_all,198483
1/1/2020,Nan ,north,no_tourist_all,115357
1/1/2020,Ubon Ratchathani ,east_northeast,no_tourist_all,289283
1/1/2020,Uthai Thani ,north,no_tourist_all,83459
1/1/2020,Sukhothai ,north,no_tourist_all,140701
1/1/2020,Satun ,south,no_tourist_all,194605
1/1/2020,Kamphaeng Phet ,north,no_tourist_all,71963
1/1/2020,Chiang Rai ,north,no_tourist_all,436005
1/1/2020,Chiang Mai ,north,no_tourist_all,1047546
1/1/2020,Phichit ,north,no_tourist_all,61863
1/1/2020,Nakhon Sawan ,north,no_tourist_all,189972
1/1/2020,Tak ,north,no_tourist_all,238235
1/1/2020,Surat Thani ,south,no_tourist_all,491605
1/1/2020,Phayao ,north,no_tourist_all,80242
1/1/2020,Phetchabun ,north,no_tourist_all,250520
1/1/2020,Phrae ,north,no_tourist_all,86488
1/1/2020,Lampang ,north,no_tourist_all,112377
1/1/2020,Lamphun ,north,no_tourist_all,110487
1/1/2020,Mae Hong Son ,north,no_tourist_all,126975
1/1/2020,Phitsanulok ,north,no_tourist_all,376176
1/1/2020,Uttaradit ,north,no_tourist_all,122631
2/1/2020,Khon Kaen ,east_northeast,no_tourist_stay,167450
2/1/2020,Kalasin ,east_northeast,no_tourist_stay,18427
2/1/2020,Nan ,north,no_tourist_stay,73239
2/1/2020,Sukhothai ,north,no_tourist_stay,66541
2/1/2020,Uthai Thani ,north,no_tourist_stay,31556
2/1/2020,Uttaradit ,north,no_tourist_stay,48167
2/1/2020,Phrae ,north,no_tourist_stay,27037
2/1/2020,Lamphun ,north,no_tourist_stay,18849
2/1/2020,Lampang ,north,no_tourist_stay,51479
2/1/2020,Phetchabun ,north,no_tourist_stay,146577
2/1/2020,Phayao ,north,no_tourist_stay,23868
2/1/2020,Phitsanulok ,north,no_tourist_stay,157604
2/1/2020,Chaiyaphum ,east_northeast,no_tourist_stay,40467
2/1/2020,Nakhon Sawan ,north,no_tourist_stay,100752
2/1/2020,Mae Hong Son ,north,no_tourist_stay,90999
2/1/2020,Tak ,north,no_tourist_stay,147648
2/1/2020,Sisaket ,south,no_tourist_stay,35864
2/1/2020,Nakhon Ratchasima ,east_northeast,no_tourist_stay,404857
2/1/2020,Udon Thani ,east_northeast,revenue_thai,570280000
2/1/2020,Phichit ,north,no_tourist_stay,38839
2/1/2020,Amnat Charoen ,east_northeast,no_tourist_stay,7510
2/1/2020,Yasothon ,east_northeast,no_tourist_stay,13159
2/1/2020,Sakon Nakhon ,east_northeast,no_tourist_stay,51270
2/1/2020,Ubon Ratchathani ,east_northeast,no_tourist_stay,105265
2/1/2020,Udon Thani ,east_northeast,no_tourist_stay,156229
2/1/2020,Bueng Kan ,east_northeast,no_tourist_stay,25036
2/1/2020,Nong Khai ,east_northeast,no_tourist_stay,87202
2/1/2020,Surin ,east_northeast,no_tourist_stay,70264
2/1/2020,Loei ,east_northeast,no_tourist_stay,95837
2/1/2020,Roi Et ,east_northeast,no_tourist_stay,34261
2/1/2020,Mukdahan ,east_northeast,no_tourist_stay,55621
2/1/2020,Maha Sarakham ,east_northeast,no_tourist_stay,27567
2/1/2020,Buriram ,east_northeast,no_tourist_stay,83002
2/1/2020,Nakhon Phanom ,east_northeast,no_tourist_stay,44580
2/1/2020,Ubon Ratchathani ,east_northeast,revenue_thai,666160000
2/1/2020,Rayong ,east,no_tourist_stay,285075
2/1/2020,Chiang Rai ,north,no_tourist_stay,245632
2/1/2020,Chanthaburi ,east,no_tourist_stay,95216
2/1/2020,Chonburi ,east,no_tourist_stay,583921
2/1/2020,Prachuap Khiri Khan ,central,no_tourist_stay,234637
2/1/2020,Phetchaburi ,central,no_tourist_stay,268846
2/1/2020,Suphan Buri ,central,no_tourist_stay,69809
2/1/2020,Samut Songkhram ,central,no_tourist_stay,51832
2/1/2020,Kanchanaburi ,central,no_tourist_stay,247674
2/1/2020,Ratchaburi ,central,no_tourist_stay,47897
2/1/2020,Chachoengsao ,east,no_tourist_stay,26152
2/1/2020,Samut Sakhon ,central,no_tourist_stay,53604
2/1/2020,Samut Prakan ,central,no_tourist_stay,59573
2/1/2020,Pathum Thani ,central,no_tourist_stay,38020
2/1/2020,Nonthaburi ,central,no_tourist_stay,56271
2/1/2020,Ang Thong ,central,no_tourist_stay,13461
2/1/2020,Sing Buri ,central,no_tourist_stay,12417
2/1/2020,Trat ,east,no_tourist_stay,136968
2/1/2020,Nakhon Nayok ,east,no_tourist_stay,100645
2/1/2020,Prachinburi ,east,no_tourist_stay,60975
2/1/2020,Bueng Kan ,east_northeast,revenue_thai,91670000
2/1/2020,Kamphaeng Phet ,north,no_tourist_stay,34780
2/1/2020,Satun ,south,no_tourist_stay,62626
2/1/2020,Surat Thani ,south,no_tourist_stay,363612
2/1/2020,Phang Nga ,south,no_tourist_stay,80645
2/1/2020,Songkhla ,south,no_tourist_stay,262792
2/1/2020,Krabi ,south,no_tourist_stay,333069
2/1/2020,Narathiwat ,south,no_tourist_stay,44755
2/1/2020,Chiang Mai ,north,no_tourist_stay,559458
2/1/2020,Nakhon Si Thammarat ,south,no_tourist_stay,153356
2/1/2020,Pattani ,south,no_tourist_stay,15457
2/1/2020,Chumphon ,south,no_tourist_stay,72786
2/1/2020,Ranong ,south,no_tourist_stay,77074
2/1/2020,Trang ,south,no_tourist_stay,108572
2/1/2020,Phatthalung ,south,no_tourist_stay,54688
2/1/2020,Phuket ,south,no_tourist_stay,853419
2/1/2020,Sa Kaeo ,east,no_tourist_stay,56015
2/1/2020,Yala ,south,no_tourist_stay,26959
2/1/2020,Nong Khai ,east_northeast,revenue_thai,333650000
2/1/2020,Lampang ,north,revenue_thai,205670000
2/1/2020,Sisaket ,south,revenue_thai,223940000
2/1/2020,Ratchaburi ,central,revenue_thai,240900000
2/1/2020,Kanchanaburi ,central,revenue_thai,1817810000
2/1/2020,Samut Songkhram ,central,revenue_thai,269280000
2/1/2020,Suphan Buri ,central,revenue_thai,341550000
2/1/2020,Phetchaburi ,central,revenue_thai,1467890000
2/1/2020,Prachuap Khiri Khan ,central,revenue_thai,1745550000
2/1/2020,Chonburi ,east,revenue_thai,2213660000
2/1/2020,Chanthaburi ,east,revenue_thai,843270000
2/1/2020,Trat ,east,revenue_thai,598740000
2/1/2020,Nakhon Nayok ,east,revenue_thai,607280000
2/1/2020,Prachinburi ,east,revenue_thai,282730000
2/1/2020,Rayong ,east,revenue_thai,1490330000
2/1/2020,Sa Kaeo ,east,revenue_thai,410960000
2/1/2020,Phuket ,south,revenue_thai,4211590000
2/1/2020,Phatthalung ,south,revenue_thai,145350000
2/1/2020,Chachoengsao ,east,revenue_thai,142040000
2/1/2020,Trang ,south,revenue_thai,776360000
2/1/2020,Samut Sakhon ,central,revenue_thai,143850000
2/1/2020,Pathum Thani ,central,revenue_thai,144230000
2/1/2020,Nakhon Pathom ,central,no_tourist_stay,96051
2/1/2020,Chainat ,central,revenue_all,71640000
2/1/2020,Saraburi ,central,revenue_all,215480000
2/1/2020,Phra Nakhon Si Ayutthaya ,central,revenue_all,784140000
2/1/2020,Lopburi ,central,revenue_all,319550000
2/1/2020,Bangkok,central,revenue_all,48826430000
2/1/2020,Bangkok,central,revenue_thai,18810390000
2/1/2020,Lopburi ,central,revenue_thai,315680000
2/1/2020,Phra Nakhon Si Ayutthaya ,central,revenue_thai,583790000
2/1/2020,Saraburi ,central,revenue_thai,211190000
2/1/2020,Chainat ,central,revenue_thai,71040000
2/1/2020,Nakhon Pathom ,central,revenue_thai,263330000
2/1/2020,Sing Buri ,central,revenue_thai,50490000
2/1/2020,Ang Thong ,central,revenue_thai,99400000
2/1/2020,Nonthaburi ,central,revenue_thai,262990000
2/1/2020,Samut Prakan ,central,revenue_thai,130510000
2/1/2020,Surin ,east_northeast,revenue_thai,218080000
2/1/2020,Ranong ,south,revenue_thai,308090000
2/1/2020,Pattani ,south,revenue_thai,72150000
2/1/2020,Mae Hong Son ,north,revenue_thai,278790000
2/1/2020,Uttaradit ,north,revenue_thai,185410000
2/1/2020,Uthai Thani ,north,revenue_thai,119210000
2/1/2020,Sukhothai ,north,revenue_thai,143100000
2/1/2020,Nan ,north,revenue_thai,245990000
2/1/2020,Kalasin ,east_northeast,revenue_thai,82700000
2/1/2020,Khon Kaen ,east_northeast,revenue_thai,1310100000
2/1/2020,Chaiyaphum ,east_northeast,revenue_thai,89290000
2/1/2020,Nakhon Phanom ,east_northeast,revenue_thai,227460000
2/1/2020,Nakhon Ratchasima ,east_northeast,revenue_thai,1840470000
2/1/2020,Buriram ,east_northeast,revenue_thai,277180000
2/1/2020,Maha Sarakham ,east_northeast,revenue_thai,69000000
2/1/2020,Mukdahan ,east_northeast,revenue_thai,286720000
2/1/2020,Roi Et ,east_northeast,revenue_thai,89360000
2/1/2020,Loei ,east_northeast,revenue_thai,344800000
2/1/2020,Lamphun ,north,revenue_thai,122480000
2/1/2020,Chumphon ,south,revenue_thai,356780000
2/1/2020,Phrae ,north,revenue_thai,112130000
2/1/2020,Phayao ,north,revenue_thai,99990000
2/1/2020,Yala ,south,revenue_thai,34110000
2/1/2020,Nakhon Si Thammarat ,south,revenue_thai,778820000
2/1/2020,Narathiwat ,south,revenue_thai,72110000
2/1/2020,Krabi ,south,revenue_thai,3630790000
2/1/2020,Songkhla ,south,revenue_thai,1624100000
2/1/2020,Phang Nga ,south,revenue_thai,470740000
2/1/2020,Surat Thani ,south,revenue_thai,1286600000
2/1/2020,Satun ,south,revenue_thai,1111310000
2/1/2020,Kamphaeng Phet ,north,revenue_thai,110250000
2/1/2020,Chiang Rai ,north,revenue_thai,1578330000
2/1/2020,Chiang Mai ,north,revenue_thai,5130880000
2/1/2020,Phichit ,north,revenue_thai,111220000
2/1/2020,Nakhon Sawan ,north,revenue_thai,286030000
2/1/2020,Tak ,north,revenue_thai,541980000
2/1/2020,Phitsanulok ,north,revenue_thai,702620000
2/1/2020,Phetchabun ,north,revenue_thai,603990000
2/1/2020,Chainat ,central,no_tourist_stay,18283
2/1/2020,Chiang Mai ,north,ratio_tourist_stay,58.47
2/1/2020,Phra Nakhon Si Ayutthaya ,central,no_tourist_stay,70417
2/1/2020,Yasothon ,east_northeast,revenue_all,59210000
2/1/2020,Amnat Charoen ,east_northeast,revenue_all,30230000
2/1/2020,Nong Bua Lamphu ,east_northeast,revenue_all,31510000
2/1/2020,Nong Bua Lamphu ,east_northeast,no_tourist_thai,30309
2/1/2020,Amnat Charoen ,east_northeast,no_tourist_thai,18394
2/1/2020,Yasothon ,east_northeast,no_tourist_thai,44114
2/1/2020,Sakon Nakhon ,east_northeast,no_tourist_thai,89989
2/1/2020,Ubon Ratchathani ,east_northeast,no_tourist_thai,213551
2/1/2020,Udon Thani ,east_northeast,no_tourist_thai,224242
2/1/2020,Bueng Kan ,east_northeast,no_tourist_thai,43335
2/1/2020,Nong Khai ,east_northeast,no_tourist_thai,137915
2/1/2020,Sakon Nakhon ,east_northeast,revenue_all,187990000
2/1/2020,Surin ,east_northeast,no_tourist_thai,91310
2/1/2020,Loei ,east_northeast,no_tourist_thai,153612
2/1/2020,Roi Et ,east_northeast,no_tourist_thai,66255
2/1/2020,Mukdahan ,east_northeast,no_tourist_thai,159435
2/1/2020,Maha Sarakham ,east_northeast,no_tourist_thai,43150
2/1/2020,Buriram ,east_northeast,no_tourist_thai,133846
2/1/2020,Nakhon Ratchasima ,east_northeast,no_tourist_thai,728203
2/1/2020,Nakhon Phanom ,east_northeast,no_tourist_thai,104503
2/1/2020,Chaiyaphum ,east_northeast,no_tourist_thai,66384
2/1/2020,Khon Kaen ,east_northeast,no_tourist_thai,406262
2/1/2020,Kalasin ,east_northeast,no_tourist_thai,55963
2/1/2020,Nan ,north,no_tourist_thai,84997
2/1/2020,Sisaket ,south,no_tourist_thai,147936
2/1/2020,Sukhothai ,north,no_tourist_thai,75373
2/1/2020,Ubon Ratchathani ,east_northeast,revenue_all,736140000
2/1/2020,Bueng Kan ,east_northeast,revenue_all,92090000
2/1/2020,Phitsanulok ,north,revenue_all,762320000
2/1/2020,Phayao ,north,revenue_all,103380000
2/1/2020,Phetchabun ,north,revenue_all,608410000
2/1/2020,Phrae ,north,revenue_all,139630000
2/1/2020,Lampang ,north,revenue_all,251550000
2/1/2020,Lamphun ,north,revenue_all,131490000
2/1/2020,Mae Hong Son ,north,revenue_all,449480000
2/1/2020,Uttaradit ,north,revenue_all,187160000
2/1/2020,Uthai Thani ,north,revenue_all,120110000
2/1/2020,Sukhothai ,north,revenue_all,269310000
2/1/2020,Nan ,north,revenue_all,256820000
2/1/2020,Udon Thani ,east_northeast,revenue_all,640720000
2/1/2020,Kalasin ,east_northeast,revenue_all,83610000
2/1/2020,Chaiyaphum ,east_northeast,revenue_all,90390000
2/1/2020,Nakhon Phanom ,east_northeast,revenue_all,233820000
2/1/2020,Nakhon Ratchasima ,east_northeast,revenue_all,1932150000
2/1/2020,Buriram ,east_northeast,revenue_all,282460000
2/1/2020,Maha Sarakham ,east_northeast,revenue_all,70300000
2/1/2020,Mukdahan ,east_northeast,revenue_all,312910000
2/1/2020,Roi Et ,east_northeast,revenue_all,90650000
2/1/2020,Loei ,east_northeast,revenue_all,351670000
2/1/2020,Sisaket ,south,revenue_all,228870000
2/1/2020,Surin ,east_northeast,revenue_all,226860000
2/1/2020,Nong Khai ,east_northeast,revenue_all,411500000
2/1/2020,Khon Kaen ,east_northeast,revenue_all,1329190000
2/1/2020,Uthai Thani ,north,no_tourist_thai,72761
2/1/2020,Uttaradit ,north,no_tourist_thai,90504
2/1/2020,Mae Hong Son ,north,no_tourist_thai,74330
2/1/2020,Nakhon Nayok ,east,no_tourist_thai,199829
2/1/2020,Trat ,east,no_tourist_thai,92557
2/1/2020,Chanthaburi ,east,no_tourist_thai,257162
2/1/2020,Chonburi ,east,no_tourist_thai,329571
2/1/2020,Prachuap Khiri Khan ,central,no_tourist_thai,329446
2/1/2020,Phetchaburi ,central,no_tourist_thai,500721
2/1/2020,Suphan Buri ,central,no_tourist_thai,164644
2/1/2020,Samut Songkhram ,central,no_tourist_thai,157065
2/1/2020,Kanchanaburi ,central,no_tourist_thai,524705
2/1/2020,Ratchaburi ,central,no_tourist_thai,122819
2/1/2020,Chachoengsao ,east,no_tourist_thai,122264
2/1/2020,Prachinburi ,east,no_tourist_thai,102019
2/1/2020,Samut Sakhon ,central,no_tourist_thai,84329
2/1/2020,Pathum Thani ,central,no_tourist_thai,116657
2/1/2020,Nonthaburi ,central,no_tourist_thai,182633
2/1/2020,Ang Thong ,central,no_tourist_thai,73479
2/1/2020,Sing Buri ,central,no_tourist_thai,35109
2/1/2020,Nakhon Pathom ,central,no_tourist_thai,187142
2/1/2020,Chainat ,central,no_tourist_thai,54023
2/1/2020,Saraburi ,central,no_tourist_thai,123787
2/1/2020,Phra Nakhon Si Ayutthaya ,central,no_tourist_thai,282929
2/1/2020,Lopburi ,central,no_tourist_thai,188783
2/1/2020,Bangkok,central,no_tourist_thai,2259097
2/1/2020,Sakon Nakhon ,east_northeast,revenue_foreign,890000
2/1/2020,Samut Prakan ,central,no_tourist_thai,89213
2/1/2020,Rayong ,east,no_tourist_thai,415288
2/1/2020,Sa Kaeo ,east,no_tourist_thai,136056
2/1/2020,Phuket ,south,no_tourist_thai,294633
2/1/2020,Lamphun ,north,no_tourist_thai,79719
2/1/2020,Lampang ,north,no_tourist_thai,78082
2/1/2020,Phrae ,north,no_tourist_thai,56343
2/1/2020,Phetchabun ,north,no_tourist_thai,174458
2/1/2020,Phayao ,north,no_tourist_thai,53537
2/1/2020,Phitsanulok ,north,no_tourist_thai,276914
2/1/2020,Tak ,north,no_tourist_thai,189857
2/1/2020,Nakhon Sawan ,north,no_tourist_thai,152429
2/1/2020,Phichit ,north,no_tourist_thai,52330
2/1/2020,Chiang Mai ,north,no_tourist_thai,530347
2/1/2020,Chiang Rai ,north,no_tourist_thai,228021
2/1/2020,Kamphaeng Phet ,north,no_tourist_thai,53773
2/1/2020,Satun ,south,no_tourist_thai,130525
2/1/2020,Surat Thani ,south,no_tourist_thai,168436
2/1/2020,Phang Nga ,south,no_tourist_thai,75732
2/1/2020,Songkhla ,south,no_tourist_thai,224797
2/1/2020,Krabi ,south,no_tourist_thai,209565
2/1/2020,Narathiwat ,south,no_tourist_thai,25727
2/1/2020,Nakhon Si Thammarat ,south,no_tourist_thai,218609
2/1/2020,Yala ,south,no_tourist_thai,8288
2/1/2020,Pattani ,south,no_tourist_thai,19015
2/1/2020,Chumphon ,south,no_tourist_thai,83511
2/1/2020,Ranong ,south,no_tourist_thai,92304
2/1/2020,Trang ,south,no_tourist_thai,110438
2/1/2020,Phatthalung ,south,no_tourist_thai,93606
2/1/2020,Tak ,north,revenue_all,557850000
2/1/2020,Nakhon Sawan ,north,revenue_all,294460000
2/1/2020,Phichit ,north,revenue_all,111800000
2/1/2020,Chiang Mai ,north,revenue_all,7370170000
2/1/2020,Narathiwat ,south,ratio_tourist_stay,47.13
2/1/2020,Krabi ,south,ratio_tourist_stay,64.85
2/1/2020,Songkhla ,south,ratio_tourist_stay,47.71
2/1/2020,Phang Nga ,south,ratio_tourist_stay,61.64
2/1/2020,Surat Thani ,south,ratio_tourist_stay,60.55
2/1/2020,Satun ,south,ratio_tourist_stay,67.32
2/1/2020,Kamphaeng Phet ,north,ratio_tourist_stay,45.29
2/1/2020,Chiang Rai ,north,ratio_tourist_stay,48.63
2/1/2020,Phichit ,north,ratio_tourist_stay,47.29
2/1/2020,Nakhon Sawan ,north,ratio_tourist_stay,56.72
2/1/2020,Tak ,north,ratio_tourist_stay,65.23
2/1/2020,Nakhon Si Thammarat ,south,ratio_tourist_stay,51.4
2/1/2020,Phitsanulok ,north,ratio_tourist_stay,58.64
2/1/2020,Phetchabun ,north,ratio_tourist_stay,55.76
2/1/2020,Phrae ,north,ratio_tourist_stay,53.16
2/1/2020,Lampang ,north,ratio_tourist_stay,60.43
2/1/2020,Lamphun ,north,ratio_tourist_stay,53.84
2/1/2020,Mae Hong Son ,north,ratio_tourist_stay,53.52
2/1/2020,Uttaradit ,north,ratio_tourist_stay,49.35
2/1/2020,Uthai Thani ,north,ratio_tourist_stay,48.17
2/1/2020,Sukhothai ,north,ratio_tourist_stay,56.87
2/1/2020,Nan ,north,ratio_tourist_stay,64.72
2/1/2020,Kalasin ,east_northeast,ratio_tourist_stay,53.71
2/1/2020,Khon Kaen ,east_northeast,ratio_tourist_stay,48.3
2/1/2020,Phayao ,north,ratio_tourist_stay,53.02
2/1/2020,Yala ,south,ratio_tourist_stay,29.48
2/1/2020,Pattani ,south,ratio_tourist_stay,42.24
2/1/2020,Chumphon ,south,ratio_tourist_stay,49.47
2/1/2020,Lopburi ,central,no_tourist_stay,35051
2/1/2020,Bangkok,central,no_tourist_stay,2388329
2/1/2020,Nonthaburi ,central,ratio_tourist_stay,52.08
2/1/2020,Pathum Thani ,central,ratio_tourist_stay,45.4
2/1/2020,Samut Prakan ,central,ratio_tourist_stay,46.98
2/1/2020,Samut Sakhon ,central,ratio_tourist_stay,61.43
2/1/2020,Nakhon Pathom ,central,revenue_all,275720000
2/1/2020,Chachoengsao ,east,ratio_tourist_stay,42.51
2/1/2020,Ratchaburi ,central,ratio_tourist_stay,50.34
2/1/2020,Kanchanaburi ,central,ratio_tourist_stay,59.78
2/1/2020,Samut Songkhram ,central,ratio_tourist_stay,61.11
2/1/2020,Suphan Buri ,central,ratio_tourist_stay,71.95
2/1/2020,Phetchaburi ,central,ratio_tourist_stay,61.09
2/1/2020,Prachuap Khiri Khan ,central,ratio_tourist_stay,53.11
2/1/2020,Chonburi ,east,ratio_tourist_stay,46.07
2/1/2020,Chanthaburi ,east,ratio_tourist_stay,57.05
2/1/2020,Trat ,east,ratio_tourist_stay,67.36
2/1/2020,Nakhon Nayok ,east,ratio_tourist_stay,50.72
2/1/2020,Prachinburi ,east,ratio_tourist_stay,46.87
2/1/2020,Rayong ,east,ratio_tourist_stay,53.95
2/1/2020,Sa Kaeo ,east,ratio_tourist_stay,44.43
2/1/2020,Phuket ,south,ratio_tourist_stay,56.13
2/1/2020,Phatthalung ,south,ratio_tourist_stay,58.48
2/1/2020,Trang ,south,ratio_tourist_stay,63.38
2/1/2020,Ranong ,south,ratio_tourist_stay,57.67
2/1/2020,Chaiyaphum ,east_northeast,ratio_tourist_stay,40.28
2/1/2020,Saraburi ,central,no_tourist_stay,62116
2/1/2020,Nakhon Phanom ,east_northeast,ratio_tourist_stay,62.16
2/1/2020,Buriram ,east_northeast,ratio_tourist_stay,60.05
2/1/2020,Prachuap Khiri Khan ,central,revenue_all,2338970000
2/1/2020,Chonburi ,east,revenue_all,9151210000
2/1/2020,Chanthaburi ,east,revenue_all,880060000
2/1/2020,Trat ,east,revenue_all,1409870000
2/1/2020,Nakhon Nayok ,east,revenue_all,612170000
2/1/2020,Prachinburi ,east,revenue_all,302750000
2/1/2020,Rayong ,east,revenue_all,1772650000
2/1/2020,Sa Kaeo ,east,revenue_all,423800000
2/1/2020,Phuket ,south,revenue_all,29126700000
